event_id,schema_version,run_id,scenario,sequence_no,round_no,attempt_no,attack_type,target,payload,request_started_at,response_received_at,emitted_at,kafka_received_at,persisted_at,http_status,ground_truth_success,response_excerpt,error,dynamic_factor,impact,attack_complexity,risk_level,risk_score,kafka_topic,kafka_partition,kafka_offset,probe_latency_ms,pipeline_latency_ms,end_to_end_latency_ms
9a84fb66-bfc0-4c3e-b64d-a621ad126651,2,full-20260713-205716,baseline_no_waf,544,109,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948397.0169504,1783948397.0719404,1783948397.0720115,1783948397.0988536,1783948397.0988612,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,1,359,54.99005317687988,26.849746704101562,81.91084861755371
102376a5-445c-4478-adf0-606af4cac030,2,full-20260713-205716,baseline_no_waf,545,109,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948398.100765,1783948398.2076697,1783948398.2077415,1783948398.260411,1783948398.2604144,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,0,373,106.90474510192871,52.6728630065918,159.64937210083008
06ff84dd-7f53-4460-8a25-1600c9b39114,2,full-20260713-205716,baseline_no_waf,546,110,1,brute_force,http://vuln-web:5000/login,123456,1783948403.2679455,1783948403.3117607,1783948403.3118584,1783948403.3388894,1783948403.3389037,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,0,376,43.81513595581055,27.045249938964844,70.95813751220703
5d7f1609-1647-4d0f-a691-582219b3e615,2,full-20260713-205716,baseline_no_waf,547,110,2,brute_force,http://vuln-web:5000/login,admin123,1783948403.3260818,1783948403.378984,1783948403.3797677,1783948403.4056668,1783948403.4056704,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,360,52.9022216796875,25.902748107910156,79.58865165710449
3f984af7-04fe-4cdc-8883-09f286f81c16,2,full-20260713-205716,baseline_no_waf,548,110,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948404.4173079,1783948404.5185704,1783948404.5186338,1783948404.6066492,1783948404.6066651,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,377,101.26256942749023,88.03129196166992,189.35728073120117
5d353ce9-335a-4ad3-b225-c2d3ed9e048d,2,full-20260713-205716,baseline_no_waf,549,110,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948405.5906937,1783948405.7007506,1783948405.7007883,1783948405.792472,1783948405.7924783,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,359,110.05687713623047,91.6900634765625,201.78461074829102
3d25900f-f180-4065-a566-be5bc0bb91fc,2,full-20260713-205716,baseline_no_waf,550,110,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948406.7564228,1783948406.82193,1783948406.8219943,1783948406.894288,1783948406.8942974,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,2,360,65.50717353820801,72.30305671691895,137.87460327148438
0cb33474-5453-453d-a3b1-2351cfe9bd16,2,full-20260713-205716,baseline_no_waf,551,111,1,brute_force,http://vuln-web:5000/login,123456,1783948411.8635523,1783948411.9225035,1783948411.9225464,1783948411.967721,1783948411.9677277,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,363,58.95113945007324,45.1812744140625,104.17532920837402
93a10969-4caf-42ba-9a12-e88e13a67ec8,2,full-20260713-205716,baseline_no_waf,552,111,2,brute_force,http://vuln-web:5000/login,admin123,1783948411.9650795,1783948412.0277653,1783948412.0278213,1783948412.1024108,1783948412.1024177,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,363,62.68572807312012,74.59640502929688,137.33816146850586
0253a0e6-837d-45d9-95ed-a364f334c3ed,2,full-20260713-205716,baseline_no_waf,553,111,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948413.1197228,1783948413.2649782,1783948413.2650142,1783948413.3973033,1783948413.397307,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,379,145.25532722473145,132.2927474975586,277.5840759277344
ac86ae3a-59b4-41d7-aedf-9e16dd11667a,2,full-20260713-205716,baseline_no_waf,554,111,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948414.365431,1783948414.4242477,1783948414.4243028,1783948414.505771,1783948414.5057766,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,0,380,58.81667137145996,81.47382736206055,140.34557342529297
4c5776ef-320d-49ee-b332-eb959a202fc6,2,full-20260713-205716,baseline_no_waf,555,111,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948415.4917066,1783948415.559649,1783948415.5597146,1783948415.6015644,1783948415.6015685,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,2,365,67.94238090515137,41.853904724121094,109.86185073852539
901bf470-6cf3-4163-bedf-d15c0d967398,2,full-20260713-205716,baseline_no_waf,556,112,1,brute_force,http://vuln-web:5000/login,123456,1783948420.606712,1783948420.631537,1783948420.631638,1783948420.6581879,1783948420.6581945,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,0,383,24.824857711791992,26.55649185180664,51.482439041137695
f20f548f-9973-4f3a-9667-0ccddfe14a41,2,full-20260713-205716,baseline_no_waf,557,112,2,brute_force,http://vuln-web:5000/login,admin123,1783948420.663803,1783948420.7706962,1783948420.7707605,1783948420.8236742,1783948420.8236814,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,365,106.89306259155273,52.92081832885742,159.87825393676758
1165a5e7-a784-424e-bc8d-1c3ba0f3395a,2,full-20260713-205716,baseline_no_waf,558,112,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948421.8107138,1783948421.8990393,1783948421.8991058,1783948421.9267645,1783948421.9267683,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,2,367,88.32550048828125,27.66251564025879,116.05453491210938
e8092b81-b2bb-4c71-b357-84db164902a2,2,full-20260713-205716,baseline_no_waf,559,112,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948422.9286952,1783948423.0467641,1783948423.0468032,1783948423.065506,1783948423.0655096,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,368,118.06893348693848,18.706321716308594,136.81435585021973
213f70dd-16bc-4519-b36c-25d3345f88e7,2,full-20260713-205716,baseline_no_waf,560,112,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948424.0667903,1783948424.1485593,1783948424.1485977,1783948424.1814501,1783948424.1821463,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,368,81.76898956298828,33.548593521118164,115.3559684753418
7905f7e3-cf72-4c42-a489-cc56bcf85d83,2,full-20260713-205716,baseline_no_waf,561,113,1,brute_force,http://vuln-web:5000/login,123456,1783948429.1906507,1783948429.2078185,1783948429.2078536,1783948429.2271214,1783948429.2271283,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,371,17.16780662536621,19.27471160888672,36.47756576538086
cb071029-6933-4203-a72e-478fecaae394,2,full-20260713-205716,baseline_no_waf,562,113,2,brute_force,http://vuln-web:5000/login,admin123,1783948429.2248628,1783948429.2446222,1783948429.2446811,1783948429.2751184,1783948429.2751245,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,0,385,19.759416580200195,30.443429946899414,50.261735916137695
9f8587cc-a3d0-4ebb-9c39-48d5389c2551,2,full-20260713-205716,baseline_no_waf,563,113,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948430.2615077,1783948430.287028,1783948430.2870934,1783948430.4001408,1783948430.4001503,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,2,372,25.52032470703125,113.05689811706543,138.6425495147705
149eff37-d765-4051-8112-1a4c8ef34121,2,full-20260713-205716,baseline_no_waf,564,113,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948431.3935783,1783948431.4279714,1783948431.4287899,1783948431.4600887,1783948431.4600956,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,373,34.3930721282959,31.305789947509766,66.51735305786133
4b269e56-5cc5-41b5-993e-2720be5c0e19,2,full-20260713-205716,baseline_no_waf,565,113,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948432.46545,1783948432.5157762,1783948432.5158157,1783948432.6196744,1783948432.6196795,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,0,387,50.32610893249512,103.86371612548828,154.22940254211426
b1cddcd1-f54b-4aea-9b2f-28ac8bdc1543,2,full-20260713-205716,baseline_no_waf,566,114,1,brute_force,http://vuln-web:5000/login,123456,1783948437.6007383,1783948437.640802,1783948437.6412587,1783948437.6577635,1783948437.6577678,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,377,40.06361961364746,16.509056091308594,57.02948570251465
73ef230a-6fb1-4e5f-9bfa-c1be7c6f5654,2,full-20260713-205716,baseline_no_waf,567,114,2,brute_force,http://vuln-web:5000/login,admin123,1783948437.6585808,1783948437.6889322,1783948437.6889935,1783948437.7147598,1783948437.7147632,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,370,30.35140037536621,25.769710540771484,56.1823844909668
efda7018-ae1a-49c0-83d8-1c6fbed80e77,2,full-20260713-205716,baseline_no_waf,568,114,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948438.7145097,1783948438.7694876,1783948438.7695308,1783948438.806971,1783948438.8069782,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,1,371,54.9778938293457,37.447452545166016,92.4685001373291
294fbff7-30b4-4567-9dae-4e24790b1f13,2,full-20260713-205716,baseline_no_waf,569,114,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948439.827178,1783948439.9164073,1783948439.916463,1783948440.0367286,1783948440.0367339,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,0,388,89.22934532165527,120.27096748352051,209.55586433410645
b2577f12-6033-4e1a-bbb9-0743e2401024,2,full-20260713-205716,baseline_no_waf,570,114,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948441.0330482,1783948441.055596,1783948441.0556295,1783948441.0779033,1783948441.0779068,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,372,22.54796028137207,22.277355194091797,44.858694076538086
636d6cc4-5479-4c1e-9437-589066b4d79f,2,full-20260713-205716,baseline_no_waf,571,115,1,brute_force,http://vuln-web:5000/login,123456,1783948446.0835354,1783948446.1427119,1783948446.1465602,1783948446.202785,1783948446.2027893,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,378,59.17644500732422,56.2291145324707,119.25387382507324
e7403855-1e2c-462e-a711-5cd1d7c62d21,2,full-20260713-205716,baseline_no_waf,572,115,2,brute_force,http://vuln-web:5000/login,admin123,1783948446.204127,1783948446.2890012,1783948446.2892864,1783948446.3489854,1783948446.34899,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,375,84.87415313720703,59.70358848571777,144.86289024353027
1ab922df-2045-4ab3-a4be-4fc058c68c0d,2,full-20260713-205716,baseline_no_waf,573,115,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948447.3137085,1783948447.3416533,1783948447.3417056,1783948447.3967245,1783948447.396732,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,1,376,27.94480323791504,55.02653121948242,83.0235481262207
556cddec-4e1f-490f-86b1-dacc8cc1037c,2,full-20260713-205716,baseline_no_waf,574,115,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948448.3825731,1783948448.4142182,1783948448.4142675,1783948448.4681492,1783948448.46816,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,1,377,31.64505958557129,53.89237403869629,85.5867862701416
2fc2aae1-5f14-470f-8d55-f01c14d05fe8,2,full-20260713-205716,baseline_no_waf,575,115,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948449.460682,1783948449.4975624,1783948449.4976149,1783948449.5443258,1783948449.5443342,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,0,393,36.8804931640625,46.71931266784668,83.65225791931152
a6be0da3-a6c5-4986-bc0b-92ca17ab3a95,2,full-20260713-205716,baseline_no_waf,576,116,1,brute_force,http://vuln-web:5000/login,123456,1783948454.5327795,1783948454.6766787,1783948454.6771917,1783948454.7204912,1783948454.7204957,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,0,395,143.89920234680176,43.3039665222168,187.71624565124512
3cc60392-7dc9-4a71-b611-7ade3520602d,2,full-20260713-205716,baseline_no_waf,577,116,2,brute_force,http://vuln-web:5000/login,admin123,1783948454.7066333,1783948454.7968345,1783948454.7968693,1783948454.809507,1783948454.8095105,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,2,381,90.20113945007324,12.641191482543945,102.87714004516602
b009a741-c363-40e3-a9a0-6fe4ec33d98f,2,full-20260713-205716,baseline_no_waf,578,116,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948455.8162713,1783948455.8466144,1783948455.8466752,1783948455.933999,1783948455.9340067,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,396,30.343055725097656,87.33153343200684,117.73538589477539
7e2da7f0-3c8b-4ed4-83dd-bcf809ddb438,2,full-20260713-205716,baseline_no_waf,579,116,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948456.924976,1783948456.9649105,1783948456.9649725,1783948457.0049467,1783948457.0049512,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,0,397,39.934396743774414,39.978742599487305,79.97512817382812
f54fcf96-e325-4c1f-98c0-7007b9ef513a,2,full-20260713-205716,baseline_no_waf,580,116,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948458.000036,1783948458.03894,1783948458.038988,1783948458.0757008,1783948458.0759773,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,379,38.90395164489746,36.98921203613281,75.94132423400879
9884f3f3-820c-4a0d-ace8-6fed9c32f2ee,2,full-20260713-205716,baseline_no_waf,581,117,1,brute_force,http://vuln-web:5000/login,123456,1783948463.0723324,1783948463.174364,1783948463.1748788,1783948463.216783,1783948463.2167866,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,385,102.03170776367188,41.90778732299805,144.4542407989502
89c0466a-8446-4141-aceb-f3d42d129f12,2,full-20260713-205716,baseline_no_waf,582,117,2,brute_force,http://vuln-web:5000/login,admin123,1783948463.219677,1783948463.2588003,1783948463.2588577,1783948463.3076496,1783948463.3076572,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,382,39.1232967376709,48.79951477050781,87.98027038574219
23852837-60bb-47fd-ad4e-e9b55bcd0e2f,2,full-20260713-205716,baseline_no_waf,583,117,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948464.2997272,1783948464.3107173,1783948464.3107586,1783948464.3361864,1783948464.3361902,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,2,386,10.990142822265625,25.43163299560547,36.463022232055664
cc06e23d-e94c-4b7b-a68c-f6bea2676d6d,2,full-20260713-205716,baseline_no_waf,584,117,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948465.3378742,1783948465.3700736,1783948465.3701155,1783948465.4071803,1783948465.4071877,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,387,32.19938278198242,37.072181701660156,69.31352615356445
fcc6ea9f-5bd8-4851-a709-f4846ce70bfd,2,full-20260713-205716,baseline_no_waf,585,117,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948466.4186633,1783948466.4878335,1783948466.4878874,1783948466.5246403,1783948466.5246513,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,1,384,69.17023658752441,36.763906478881836,105.9880256652832
247e4bd8-4b9f-41c1-a910-fe8baa16fba9,2,full-20260713-205716,baseline_no_waf,586,118,1,brute_force,http://vuln-web:5000/login,123456,1783948471.5240273,1783948471.5676045,1783948471.5677795,1783948471.591867,1783948471.5918741,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,1,387,43.57719421386719,24.094581604003906,67.84677505493164
b2cd730e-7c64-424e-b1ec-556f3a94e0f6,2,full-20260713-205716,baseline_no_waf,587,118,2,brute_force,http://vuln-web:5000/login,admin123,1783948471.5839915,1783948471.6128743,1783948471.6129286,1783948471.6458926,1783948471.6459005,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,388,28.882741928100586,32.971858978271484,61.90896034240723
cd2372b9-b19e-4eb5-8cf5-b85936d04df0,2,full-20260713-205716,baseline_no_waf,588,118,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948472.648683,1783948472.7007964,1783948472.7008367,1783948472.7415743,1783948472.7415833,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,0,400,52.11329460144043,40.74668884277344,92.90027618408203
e2578650-1e45-42f4-bf12-18f00df52288,2,full-20260713-205716,baseline_no_waf,589,118,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948473.7180583,1783948473.7458572,1783948473.7458959,1783948473.7917876,1783948473.799575,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,388,27.798891067504883,53.67922782897949,81.51674270629883
e4c63153-81ca-4d0d-aa8d-ce49afc85e90,2,full-20260713-205716,baseline_no_waf,590,118,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948474.8043032,1783948474.8463063,1783948474.8463726,1783948474.879282,1783948474.879289,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,0,401,42.00315475463867,32.91630744934082,74.98574256896973
b04f64f6-428c-4614-ab77-ecda9c5438f0,2,full-20260713-205716,baseline_no_waf,591,119,1,brute_force,http://vuln-web:5000/login,123456,1783948479.8783953,1783948479.972592,1783948479.9726558,1783948480.0155847,1783948480.0155914,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,391,94.19679641723633,42.93560981750488,137.19606399536133
11d72848-33bf-456b-838f-4b26cab0543c,2,full-20260713-205716,baseline_no_waf,592,119,2,brute_force,http://vuln-web:5000/login,admin123,1783948480.009781,1783948480.0875168,1783948480.0875823,1783948480.1256747,1783948480.1275399,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,1,392,77.73590087890625,39.957523345947266,117.75898933410645
8dc8ad99-f50b-4514-b5c2-596d2a41c8c8,2,full-20260713-205716,baseline_no_waf,593,119,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948481.1293228,1783948481.1682909,1783948481.1683495,1783948481.20946,1783948481.2094715,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,1,393,38.96808624267578,41.1219596862793,80.14869689941406
24697e73-f349-4c7c-81f0-a1d91efdd96f,2,full-20260713-205716,baseline_no_waf,594,119,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948482.2104437,1783948482.2732134,1783948482.2815137,1783948482.339962,1783948482.3399737,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,0,402,62.76965141296387,58.45999717712402,129.5299530029297
bc05b25c-2c18-4f0c-9122-43038d79ea9a,2,full-20260713-205716,baseline_no_waf,595,119,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948483.3355033,1783948483.3783963,1783948483.3784626,1783948483.4324503,1783948483.432467,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,2,392,42.8929328918457,54.00443077087402,96.96364402770996
591c9050-7b83-44b7-8276-59686d4a9042,2,full-20260713-205716,baseline_no_waf,596,120,1,brute_force,http://vuln-web:5000/login,123456,1783948488.4250534,1783948488.4682825,1783948488.4697723,1783948488.5040236,1783948488.504031,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,0,404,43.229103088378906,34.25860404968262,78.97758483886719
4430bba4-5c04-43c7-8933-0cf8cefa06f0,2,full-20260713-205716,baseline_no_waf,597,120,2,brute_force,http://vuln-web:5000/login,admin123,1783948488.4907038,1783948488.5343127,1783948488.534363,1783948488.5616634,1783948488.5616698,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,0,405,43.608903884887695,27.306795120239258,70.96600532531738
73d62624-3fa5-4f64-9e5a-7f8c406f3274,2,full-20260713-205716,baseline_no_waf,598,120,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948489.5568638,1783948489.6296797,1783948489.6297445,1783948489.6566887,1783948489.656696,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,1,397,72.8158950805664,26.95155143737793,99.83229637145996
1e6f94a3-c5c9-4839-bd44-14a8d01ff760,2,full-20260713-205716,baseline_no_waf,599,120,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948490.6627805,1783948490.7167387,1783948490.7167995,1783948490.7579508,1783948490.757958,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,2,394,53.95817756652832,41.158437728881836,95.17741203308105
cb689598-7d04-40c4-9075-940afac24f5a,2,full-20260713-205716,baseline_no_waf,600,120,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948491.7427669,1783948491.7707047,1783948491.7707682,1783948491.799724,1783948491.7997353,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,2,395,27.937889099121094,28.96714210510254,56.96845054626465
a7f91b98-daba-4de7-93b8-38a35f9ab9f7,2,full-20260713-205716,baseline_no_waf,601,121,1,brute_force,http://vuln-web:5000/login,123456,1783948496.791833,1783948496.8342068,1783948496.8342721,1783948496.8680277,1783948496.8680367,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,2,397,42.3738956451416,33.76460075378418,76.20382308959961
bd7ad003-9fff-4e26-8c47-67d73f6a7642,2,full-20260713-205716,baseline_no_waf,602,121,2,brute_force,http://vuln-web:5000/login,admin123,1783948496.8674333,1783948496.925161,1783948496.9252198,1783948496.9496553,1783948496.949663,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,0,407,57.72757530212402,24.44314956665039,82.2296142578125
d951618d-1f78-4f12-9b0c-871103288361,2,full-20260713-205716,baseline_no_waf,603,121,1,sql_injection,http://vuln-web:5000/search,' OR '1'='1,1783948497.9618003,1783948498.0009973,1783948498.0010533,1783948498.0316217,1783948498.0316317,200,1,"{""data"":[[""admin"",""administrator secret data""],[""guest"",""public guest data""]],""status"":""success""}
",,1,9.5,2.0,HIGH,8.9,evidence_topic,1,401,39.19696807861328,30.5783748626709,69.83137130737305
13567749-762f-453f-8a42-318812976eef,2,full-20260713-205716,baseline_no_waf,604,121,1,xss_attack,http://vuln-web:5000/feedback,<script>alert(1)</script>,1783948499.0378828,1783948499.071163,1783948499.0718124,1783948499.1051068,1783948499.1051157,200,1,submitted feedback: <script>alert(1)</script>,,1,4.0,3.0,LOW,5.2,evidence_topic,0,408,33.280134201049805,33.303260803222656,67.23284721374512
0926fa32-38ae-4823-812f-5f2585648018,2,full-20260713-205716,baseline_no_waf,605,121,1,padding_oracle,http://vuln-web:5000/crypto_check,00112233445566778899aabbccddeeff,1783948500.0995822,1783948500.1327496,1783948500.1328113,1783948500.1823514,1783948500.1823595,500,1,"{""msg"":""Padding Error"",""status"":""fail""}
",,1,8.5,6.0,MEDIUM,6.7,evidence_topic,0,409,33.167362213134766,49.54814910888672,82.77726173400879
4051af73-2656-43d0-9f12-3a39be5b8642,2,full-20260713-205716,baseline_no_waf,606,122,1,brute_force,http://vuln-web:5000/login,123456,1783948505.1887739,1783948505.3584135,1783948505.3589232,1783948505.4092338,1783948505.4092414,401,0,"{""msg"":""invalid credentials"",""status"":""fail""}
",,0,7.0,1.0,INFO,0.0,evidence_topic,0,410,169.63958740234375,50.318241119384766,220.46756744384766
6d6e1533-f5c9-47ee-8893-e208f20fab98,2,full-20260713-205716,baseline_no_waf,607,122,2,brute_force,http://vuln-web:5000/login,admin123,1783948505.4058673,1783948505.4776082,1783948505.4776688,1783948505.5054564,1783948505.5054603,200,1,"{""msg"":""login successful"",""status"":""success""}
",,1,7.0,1.0,MEDIUM,7.8,evidence_topic,0,411,71.74086570739746,27.791500091552734,99.59292411804199
